t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
33.600,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4661,901.87,316.30,836.65,300.88,907.49,276.12,928.56,300.56,977.92,397.86,1130.81,381.17,752.85,308.26,1001.52,625.54,699.42,556.22,982.01,486.90
33.633,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4666,901.83,316.51,836.61,301.12,907.42,276.28,928.51,300.67,977.92,397.86,1130.75,381.24,752.84,308.35,1001.51,625.56,699.41,556.25,982.02,486.88
33.667,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4671,901.66,316.85,836.47,301.43,907.29,276.59,928.41,300.91,977.92,397.86,1130.64,381.37,752.83,308.53,1001.50,625.61,699.39,556.30,982.03,486.86
33.700,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4678,901.41,317.37,836.26,301.96,907.10,277.05,928.27,301.25,977.92,397.87,1130.46,381.58,752.82,308.80,1001.48,625.68,699.36,556.39,982.04,486.84
33.733,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4685,901.33,317.60,836.18,302.19,907.02,277.25,928.20,301.40,977.92,397.86,1130.40,381.67,752.81,308.91,1001.47,625.70,699.35,556.42,982.05,486.82
33.767,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4693,901.15,317.98,836.03,302.58,906.88,277.58,928.10,301.65,977.93,397.86,1130.28,381.82,752.80,309.10,1001.46,625.75,699.33,556.47,982.07,486.79
33.800,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4701,900.97,318.50,835.87,303.10,906.70,278.02,927.96,301.97,977.93,397.86,1130.12,382.01,752.79,309.35,1001.45,625.81,699.30,556.54,982.09,486.77
33.833,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4709,900.80,318.95,835.73,303.55,906.55,278.39,927.85,302.24,977.93,397.86,1129.99,382.17,752.78,309.56,1001.43,625.86,699.28,556.61,982.10,486.74
33.867,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4717,900.64,319.54,835.59,304.12,906.34,278.90,927.69,302.62,977.93,397.87,1129.81,382.39,752.77,309.85,1001.41,625.93,699.25,556.69,982.12,486.71
33.900,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4725,900.34,320.11,835.33,304.68,906.14,279.37,927.54,302.97,977.93,397.87,1129.63,382.60,752.76,310.13,1001.39,626.00,699.22,556.78,982.13,486.69
33.933,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4733,900.02,320.72,835.07,305.28,905.94,279.87,927.38,303.35,977.93,397.87,1129.45,382.82,752.75,310.41,1001.37,626.07,699.19,556.86,982.15,486.66
33.967,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4741,899.88,321.33,834.94,305.93,905.74,280.34,927.24,303.69,977.93,397.88,1129.28,383.03,752.74,310.68,1001.35,626.14,699.16,556.94,982.16,486.64
34.000,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4749,899.60,321.98,834.70,306.57,905.51,280.92,927.06,304.12,977.93,397.88,1129.06,383.28,752.73,311.01,1001.33,626.22,699.13,557.05,982.18,486.61
34.033,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4756,899.33,322.59,834.47,307.16,905.29,281.45,926.89,304.52,977.93,397.89,1128.86,383.52,752.73,311.32,1001.31,626.30,699.10,557.14,982.19,486.59
34.067,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4763,899.09,323.26,834.26,307.85,905.07,281.99,926.72,304.92,977.93,397.89,1128.66,383.75,752.72,311.63,1001.29,626.37,699.07,557.23,982.21,486.57
34.100,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4770,898.67,323.99,833.92,308.55,904.82,282.59,926.53,305.37,977.92,397.90,1128.43,384.02,752.71,311.98,1001.26,626.46,699.03,557.34,982.22,486.54
34.133,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4777,898.32,324.77,833.63,309.33,904.56,283.22,926.34,305.83,977.92,397.91,1128.19,384.29,752.71,312.34,1001.23,626.55,699.00,557.45,982.23,486.52
34.167,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4785,898.15,325.50,833.47,310.09,904.30,283.85,926.14,306.31,977.92,397.92,1127.95,384.57,752.70,312.70,1001.21,626.63,698.97,557.56,982.25,486.49
34.200,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4793,897.96,326.26,833.29,310.89,904.04,284.51,925.94,306.79,977.91,397.93,1127.71,384.85,752.70,313.08,1001.18,626.72,698.93,557.67,982.26,486.47
34.233,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4800,897.70,326.99,833.07,311.63,903.77,285.15,925.74,307.27,977.91,397.94,1127.46,385.13,752.69,313.45,1001.15,626.81,698.90,557.78,982.28,486.44
34.267,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4807,897.42,327.74,832.84,312.39,903.51,285.79,925.54,307.75,977.91,397.95,1127.22,385.41,752.69,313.82,1001.12,626.89,698.87,557.89,982.29,486.42
34.300,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4813,897.06,328.43,832.54,313.06,903.26,286.43,925.34,308.22,977.90,397.96,1126.98,385.69,752.69,314.19,1001.09,626.98,698.84,558.00,982.30,486.40
34.333,cam6,IDLE_RELAXED,MAIN_MONITOR_CENTER,-0.4817,896.75,329.13,832.28,313.73,903.01,287.03,925.15,308.67,977.90,397.97,1126.75,385.95,752.69,314.54,1001.07,627.06,698.82,558.11,982.31,486.39
