t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
261.967,cam3,THINKING,SECONDARY_MONITOR,0.3645,903.20,220.03,861.69,217.38,946.79,259.91,962.71,339.47,993.89,610.21,1141.41,428.85,797.26,417.80,910.95,650.13,613.00,620.74,983.68,782.82
262.000,cam3,THINKING,SECONDARY_MONITOR,0.3637,903.55,219.82,861.95,217.18,946.99,259.79,962.87,339.38,993.88,610.21,1141.59,428.75,797.29,417.71,911.03,650.01,613.07,620.63,983.68,782.82
262.033,cam3,THINKING,SECONDARY_MONITOR,0.3628,903.85,219.56,862.20,216.99,947.24,259.65,963.07,339.28,993.88,610.21,1141.80,428.63,797.34,417.59,911.13,649.88,613.14,620.49,983.68,782.82
262.067,cam3,THINKING,SECONDARY_MONITOR,0.3620,904.15,219.41,862.44,216.85,947.48,259.52,963.26,339.18,993.87,610.21,1142.01,428.51,797.38,417.48,911.22,649.75,613.22,620.36,983.68,782.82
262.100,cam3,THINKING,SECONDARY_MONITOR,0.3612,904.53,219.16,862.80,216.62,947.87,259.32,963.57,339.03,993.87,610.21,1142.32,428.34,797.48,417.32,911.35,649.56,613.33,620.18,983.68,782.82
262.133,cam3,THINKING,SECONDARY_MONITOR,0.3604,904.88,218.86,863.12,216.39,948.22,259.14,963.84,338.89,993.87,610.20,1142.61,428.18,797.56,417.17,911.46,649.39,613.43,620.02,983.68,782.82
262.167,cam3,THINKING,SECONDARY_MONITOR,0.3595,905.38,218.49,863.58,216.07,948.66,258.91,964.19,338.72,993.88,610.20,1142.97,427.99,797.67,416.99,911.61,649.18,613.56,619.81,983.68,782.82
262.200,cam3,THINKING,CAMERA_LENS,0.3586,905.80,218.15,864.00,215.76,949.09,258.70,964.52,338.56,993.88,610.20,1143.32,427.80,797.77,416.81,911.75,648.98,613.69,619.61,983.68,782.82
262.233,cam3,THINKING,CAMERA_LENS,0.3577,906.23,217.82,864.42,215.47,949.53,258.48,964.86,338.40,993.88,610.20,1143.67,427.61,797.88,416.63,911.89,648.77,613.82,619.41,983.68,782.82
262.267,cam3,THINKING,CAMERA_LENS,0.3568,906.65,217.51,864.83,215.21,949.97,258.26,965.21,338.23,993.89,610.20,1144.03,427.42,797.99,416.44,912.04,648.56,613.95,619.21,983.68,782.82
262.300,cam3,THINKING,CAMERA_LENS,0.3559,907.24,217.21,865.29,214.93,950.40,258.04,965.57,338.06,993.89,610.20,1144.40,427.22,798.10,416.26,912.18,648.34,614.09,619.00,983.68,782.82
262.333,cam3,THINKING,CAMERA_LENS,0.3550,908.07,216.99,865.70,214.83,950.75,257.83,965.93,337.89,993.89,610.20,1144.78,427.02,798.21,416.07,912.34,648.12,614.24,618.78,983.68,782.82
262.367,cam3,THINKING,CAMERA_LENS,0.3540,909.24,216.88,866.14,214.84,951.01,257.65,966.29,337.72,993.90,610.20,1145.16,426.81,798.33,415.88,912.49,647.89,614.39,618.56,983.68,782.82
262.400,cam3,THINKING,CAMERA_LENS,0.3530,910.82,216.87,866.60,215.06,951.18,257.48,966.68,337.54,993.90,610.19,1145.56,426.60,798.45,415.68,912.65,647.66,614.55,618.34,983.68,782.82
262.433,cam3,THINKING,CAMERA_LENS,0.3520,912.70,216.95,867.08,215.44,951.25,257.34,967.05,337.37,993.90,610.19,1145.95,426.39,798.57,415.48,912.81,647.43,614.72,618.11,983.68,782.82
262.467,cam3,THINKING,CAMERA_LENS,0.3509,914.97,217.18,867.71,215.98,951.26,257.22,967.43,337.19,993.90,610.19,1146.34,426.18,798.69,415.29,912.97,647.19,614.88,617.89,983.68,782.82
262.500,cam3,THINKING,CAMERA_LENS,0.3499,917.45,217.48,868.47,216.60,951.24,257.12,967.81,337.02,993.91,610.19,1146.74,425.97,798.81,415.09,913.13,646.96,615.05,617.66,983.68,782.82
262.533,cam3,THINKING,CAMERA_LENS,0.3489,920.06,217.72,869.39,217.20,951.23,257.03,968.18,336.85,993.91,610.19,1147.13,425.76,798.93,414.90,913.29,646.73,615.22,617.44,983.68,782.82
262.567,cam3,THINKING,CAMERA_LENS,0.3478,922.70,217.98,870.43,217.80,951.22,256.95,968.53,336.69,993.91,610.19,1147.49,425.57,799.03,414.72,913.44,646.51,615.39,617.23,983.68,782.82
262.600,cam3,THINKING,CAMERA_LENS,0.3468,925.29,218.13,871.60,218.28,951.30,256.85,968.89,336.52,993.91,610.19,1147.88,425.36,799.15,414.53,913.60,646.28,615.56,617.01,983.68,782.82
262.633,cam3,THINKING,CAMERA_LENS,0.3457,927.50,218.16,872.71,218.57,951.44,256.75,969.24,336.37,993.91,610.19,1148.24,425.17,799.26,414.36,913.75,646.06,615.73,616.80,983.68,782.82
262.667,cam3,THINKING,CAMERA_LENS,0.3446,929.30,218.10,873.67,218.76,951.64,256.62,969.57,336.22,993.91,610.19,1148.59,424.99,799.36,414.19,913.89,645.85,615.89,616.60,983.68,782.82
262.700,cam3,THINKING,CAMERA_LENS,0.3436,930.67,218.01,874.48,218.80,951.91,256.48,969.89,336.07,993.91,610.19,1148.92,424.81,799.45,414.02,914.03,645.64,616.05,616.40,983.68,782.82
262.733,cam3,THINKING,CAMERA_LENS,0.3426,931.53,217.83,875.07,218.70,952.25,256.31,970.20,335.93,993.91,610.19,1149.26,424.63,799.55,413.86,914.17,645.44,616.22,616.21,983.68,782.82
262.767,cam3,THINKING,CAMERA_LENS,0.3416,932.03,217.63,875.46,218.51,952.58,256.15,970.47,335.81,993.90,610.19,1149.54,424.48,799.62,413.72,914.29,645.26,616.36,616.04,983.68,782.82
262.800,cam3,THINKING,CAMERA_LENS,0.3406,932.46,217.39,875.85,218.27,952.95,255.98,970.75,335.68,993.90,610.19,1149.85,424.32,799.71,413.58,914.42,645.07,616.51,615.86,983.68,782.82
262.833,cam3,THINKING,CAMERA_LENS,0.3397,932.88,217.16,876.22,218.02,953.27,255.83,971.00,335.57,993.90,610.19,1150.11,424.19,799.78,413.45,914.53,644.91,616.65,615.71,983.68,782.82
262.867,cam3,THINKING,CAMERA_LENS,0.3387,933.17,216.98,876.48,217.84,953.54,255.69,971.21,335.47,993.90,610.19,1150.34,424.06,799.84,413.34,914.63,644.76,616.77,615.56,983.68,782.82
262.900,cam3,THINKING,CAMERA_LENS,0.3378,933.33,216.85,876.65,217.69,953.76,255.58,971.38,335.40,993.89,610.19,1150.52,423.96,799.87,413.25,914.72,644.64,616.88,615.45,983.68,782.82
262.933,cam3,THINKING,CAMERA_LENS,0.3369,933.73,216.72,876.98,217.52,953.99,255.47,971.55,335.31,993.88,610.19,1150.72,423.86,799.92,413.15,914.80,644.51,616.98,615.32,983.68,782.82
262.967,cam3,THINKING,CAMERA_LENS,0.3360,934.00,216.55,877.23,217.33,954.23,255.35,971.74,335.23,993.88,610.19,1150.92,423.75,799.96,413.05,914.89,644.38,617.10,615.20,983.68,782.82
263.000,cam3,THINKING,CAMERA_LENS,0.3352,934.15,216.45,877.37,217.23,954.38,255.27,971.85,335.17,993.87,610.19,1151.05,423.68,799.98,412.99,914.95,644.29,617.17,615.11,983.68,782.82
263.033,cam3,THINKING,CAMERA_LENS,0.3346,934.29,216.38,877.48,217.16,954.48,255.21,971.93,335.13,993.86,610.19,1151.14,423.63,799.99,412.94,915.00,644.22,617.23,615.05,983.68,782.82
263.067,cam3,THINKING,CAMERA_LENS,0.3339,934.31,216.31,877.52,217.07,954.55,255.17,971.98,335.10,993.85,610.19,1151.21,423.59,799.99,412.90,915.04,644.16,617.28,615.00,983.68,782.82
263.100,cam3,THINKING,CAMERA_LENS,0.3332,934.24,216.24,877.48,217.02,954.60,255.13,972.02,335.07,993.84,610.19,1151.26,423.55,799.98,412.87,915.07,644.11,617.32,614.95,983.68,782.82
263.133,cam3,THINKING,CAMERA_LENS,0.3325,934.29,216.17,877.54,216.94,954.67,255.09,972.06,335.04,993.84,610.19,1151.32,423.52,799.98,412.84,915.10,644.06,617.37,614.90,983.68,782.82
263.167,cam3,THINKING,CAMERA_LENS,0.3320,934.29,216.13,877.53,216.89,954.64,255.09,972.04,335.04,993.83,610.20,1151.31,423.52,799.95,412.84,915.11,644.05,617.38,614.89,983.68,782.82
263.200,cam3,THINKING,CAMERA_LENS,0.3314,934.39,216.08,877.62,216.83,954.71,255.04,972.09,335.01,993.82,610.20,1151.37,423.48,799.95,412.80,915.14,644.00,617.42,614.84,983.68,782.82
263.233,cam3,THINKING,CAMERA_LENS,0.3308,934.28,216.11,877.51,216.88,954.65,255.05,972.05,335.02,993.81,610.20,1151.35,423.49,799.91,412.81,915.14,644.00,617.43,614.84,983.68,782.82
263.267,cam3,THINKING,CAMERA_LENS,0.3303,934.01,216.18,877.28,216.98,954.49,255.10,971.91,335.06,993.79,610.20,1151.23,423.54,799.84,412.86,915.11,644.04,617.39,614.88,983.68,782.82
263.300,cam3,THINKING,CAMERA_LENS,0.3298,933.94,216.16,877.21,216.98,954.46,255.10,971.89,335.05,993.78,610.20,1151.22,423.54,799.81,412.86,915.12,644.03,617.40,614.87,983.68,782.82
263.333,cam3,THINKING,CAMERA_LENS,0.3293,933.81,216.17,877.09,217.02,954.36,255.13,971.81,335.08,993.77,610.20,1151.15,423.57,799.76,412.88,915.10,644.05,617.38,614.89,983.68,782.82
263.367,cam3,THINKING,CAMERA_LENS,0.3288,933.88,216.25,877.11,217.06,954.29,255.14,971.76,335.09,993.76,610.21,1151.11,423.59,799.72,412.89,915.10,644.06,617.38,614.90,983.68,782.82
263.400,cam3,THINKING,CAMERA_LENS,0.3282,933.81,216.29,877.03,217.11,954.22,255.16,971.70,335.10,993.74,610.21,1151.07,423.60,799.67,412.91,915.10,644.06,617.38,614.90,983.68,782.82
263.433,cam3,THINKING,CAMERA_LENS,0.3277,933.88,216.23,877.07,217.06,954.24,255.14,971.71,335.08,993.74,610.21,1151.09,423.59,799.66,412.89,915.12,644.03,617.40,614.87,983.68,782.82
263.467,cam3,THINKING,CAMERA_LENS,0.3272,933.73,216.24,876.94,217.10,954.17,255.15,971.66,335.09,993.73,610.21,1151.05,423.60,799.62,412.91,915.11,644.04,617.39,614.88,983.68,782.82
263.500,cam3,THINKING,CAMERA_LENS,0.3267,933.61,216.28,876.83,217.15,954.09,255.17,971.59,335.11,993.71,610.21,1150.99,423.62,799.57,412.93,915.10,644.05,617.39,614.89,983.68,782.82
263.533,cam3,THINKING,CAMERA_LENS,0.3262,933.50,216.24,876.75,217.12,954.09,255.16,971.58,335.10,993.70,610.21,1151.00,423.62,799.55,412.92,915.11,644.03,617.40,614.87,983.68,782.82
263.567,cam3,THINKING,CAMERA_LENS,0.3256,933.42,216.30,876.66,217.20,954.00,255.18,971.51,335.12,993.69,610.22,1150.94,423.64,799.50,412.94,915.10,644.05,617.39,614.89,983.68,782.82
263.600,cam3,THINKING,CAMERA_LENS,0.3250,933.44,216.29,876.66,217.17,953.95,255.19,971.47,335.12,993.68,610.22,1150.92,423.64,799.46,412.94,915.11,644.04,617.40,614.88,983.68,782.82
263.633,cam3,THINKING,CAMERA_LENS,0.3243,933.24,216.45,876.44,217.33,953.74,255.25,971.31,335.17,993.66,610.22,1150.77,423.71,799.36,413.00,915.07,644.09,617.35,614.93,983.68,782.82
263.667,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3237,932.99,216.54,876.22,217.41,953.55,255.31,971.16,335.22,993.64,610.23,1150.64,423.77,799.28,413.05,915.03,644.14,617.31,614.98,983.68,782.82
263.700,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3231,932.72,216.70,875.95,217.56,953.26,255.42,970.93,335.29,993.62,610.23,1150.43,423.87,799.16,413.14,914.97,644.23,617.23,615.06,983.68,782.82
263.733,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3222,932.48,216.78,875.72,217.65,953.07,255.47,970.77,335.34,993.60,610.23,1150.30,423.93,799.06,413.19,914.94,644.27,617.20,615.10,983.68,782.82
263.767,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3215,932.28,216.89,875.53,217.74,952.88,255.53,970.62,335.38,993.58,610.24,1150.16,423.99,798.97,413.24,914.91,644.32,617.16,615.15,983.68,782.82
263.800,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3209,931.91,217.01,875.21,217.86,952.60,255.63,970.40,335.45,993.55,610.24,1149.96,424.08,798.86,413.33,914.85,644.41,617.09,615.23,983.68,782.82
263.833,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3203,931.59,217.21,874.89,218.05,952.30,255.74,970.16,335.54,993.53,610.24,1149.74,424.19,798.73,413.42,914.79,644.50,617.00,615.32,983.68,782.82
263.867,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3198,931.33,217.37,874.65,218.16,952.05,255.83,969.97,335.60,993.51,610.25,1149.56,424.27,798.63,413.50,914.73,644.58,616.94,615.39,983.68,782.82
263.900,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3193,930.90,217.56,874.27,218.33,951.70,255.96,969.69,335.70,993.49,610.25,1149.30,424.40,798.50,413.61,914.65,644.70,616.84,615.50,983.68,782.82
263.933,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3188,930.48,217.76,873.88,218.53,951.34,256.10,969.41,335.80,993.47,610.26,1149.03,424.53,798.36,413.73,914.57,644.82,616.74,615.62,983.68,782.82
263.967,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3185,929.98,218.07,873.41,218.86,950.94,256.26,969.09,335.91,993.45,610.26,1148.73,424.67,798.21,413.86,914.47,644.96,616.62,615.76,983.68,782.82
264.000,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3181,929.62,218.27,873.06,219.06,950.59,256.39,968.82,336.01,993.43,610.26,1148.47,424.80,798.09,413.98,914.39,645.08,616.52,615.87,983.68,782.82
264.033,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3177,929.16,218.53,872.63,219.30,950.19,256.55,968.51,336.13,993.40,610.27,1148.17,424.95,797.94,414.11,914.29,645.22,616.41,616.01,983.68,782.82
264.067,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3173,928.70,218.80,872.20,219.56,949.77,256.72,968.17,336.26,993.38,610.27,1147.85,425.11,797.78,414.25,914.19,645.38,616.28,616.15,983.68,782.82
264.100,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3170,928.16,219.10,871.70,219.86,949.33,256.89,967.83,336.39,993.36,610.28,1147.53,425.27,797.63,414.40,914.08,645.53,616.16,616.30,983.68,782.82
264.133,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3167,927.64,219.33,871.22,220.13,948.90,257.07,967.49,336.52,993.33,610.28,1147.20,425.43,797.48,414.55,913.98,645.69,616.03,616.45,983.68,782.82
264.167,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3164,926.92,219.62,870.60,220.44,948.45,257.26,967.14,336.65,993.31,610.29,1146.86,425.60,797.32,414.71,913.87,645.86,615.90,616.61,983.68,782.82
264.200,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3161,926.30,219.95,870.05,220.78,947.98,257.45,966.77,336.80,993.29,610.29,1146.51,425.78,797.15,414.87,913.75,646.03,615.76,616.77,983.68,782.82
264.233,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3158,925.68,220.24,869.49,221.09,947.49,257.66,966.39,336.95,993.26,610.29,1146.14,425.96,796.98,415.04,913.63,646.21,615.63,616.94,983.68,782.82
264.267,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3156,925.08,220.53,868.95,221.38,947.00,257.87,966.00,337.10,993.24,610.30,1145.77,426.15,796.82,415.21,913.51,646.39,615.48,617.12,983.68,782.82
264.300,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3155,924.57,220.85,868.47,221.68,946.51,258.08,965.62,337.26,993.22,610.30,1145.39,426.35,796.65,415.39,913.38,646.58,615.34,617.30,983.68,782.82
264.333,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3153,924.05,221.23,867.97,222.02,946.00,258.30,965.22,337.42,993.19,610.31,1145.01,426.54,796.48,415.57,913.25,646.77,615.20,617.48,983.68,782.82
264.367,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3150,923.47,221.54,867.42,222.35,945.49,258.52,964.82,337.59,993.17,610.31,1144.62,426.74,796.30,415.75,913.13,646.95,615.06,617.66,983.68,782.82
264.400,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3148,922.80,221.93,866.83,222.72,944.98,258.75,964.42,337.75,993.14,610.32,1144.24,426.93,796.13,415.93,913.00,647.14,614.92,617.84,983.68,782.82
264.433,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3147,922.29,222.27,866.33,223.05,944.47,258.97,964.02,337.92,993.12,610.32,1143.85,427.13,795.96,416.12,912.88,647.33,614.78,618.02,983.68,782.82
264.467,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3144,921.60,222.64,865.72,223.43,943.95,259.20,963.61,338.09,993.09,610.33,1143.46,427.34,795.78,416.31,912.75,647.52,614.64,618.21,983.68,782.82
264.500,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3142,921.08,222.98,865.21,223.75,943.43,259.43,963.21,338.26,993.07,610.33,1143.07,427.54,795.61,416.49,912.62,647.71,614.51,618.39,983.68,782.82
264.533,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3140,920.55,223.36,864.71,224.10,942.93,259.66,962.82,338.42,993.04,610.34,1142.69,427.73,795.44,416.68,912.50,647.90,614.38,618.57,983.68,782.82
264.567,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3137,919.92,223.68,864.14,224.42,942.41,259.89,962.41,338.59,993.02,610.34,1142.30,427.94,795.27,416.87,912.37,648.09,614.25,618.75,983.68,782.82
264.600,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3135,919.38,224.02,863.63,224.76,941.90,260.12,962.01,338.77,992.99,610.35,1141.92,428.14,795.10,417.05,912.25,648.28,614.12,618.93,983.68,782.82
264.633,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3135,918.88,224.32,863.17,225.03,941.45,260.34,961.66,338.92,992.98,610.35,1141.57,428.32,794.95,417.23,912.13,648.45,614.01,619.10,983.68,782.82
264.667,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3135,918.32,224.65,862.67,225.34,940.99,260.55,961.30,339.09,992.96,610.36,1141.22,428.51,794.80,417.40,912.01,648.63,613.89,619.27,983.68,782.82
264.700,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3135,917.85,224.94,862.23,225.63,940.57,260.75,960.97,339.23,992.94,610.36,1140.90,428.67,794.67,417.56,911.91,648.78,613.79,619.42,983.68,782.82
264.733,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3134,917.30,225.29,861.74,225.96,940.14,260.95,960.64,339.38,992.92,610.36,1140.57,428.85,794.53,417.72,911.80,648.94,613.68,619.58,983.68,782.82
264.767,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3133,916.88,225.59,861.35,226.26,939.77,261.13,960.35,339.51,992.90,610.37,1140.29,428.99,794.41,417.86,911.71,649.08,613.59,619.71,983.68,782.82
264.800,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3132,916.43,225.84,860.92,226.54,939.37,261.32,960.04,339.65,992.89,610.37,1139.99,429.15,794.28,418.01,911.61,649.23,613.50,619.86,983.68,782.82
264.833,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3131,916.06,226.17,860.54,226.85,938.93,261.53,959.69,339.80,992.87,610.37,1139.66,429.33,794.14,418.18,911.50,649.39,613.40,620.02,983.68,782.82
264.867,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3130,915.68,226.46,860.17,227.12,938.55,261.72,959.39,339.94,992.85,610.38,1139.37,429.49,794.01,418.33,911.41,649.54,613.31,620.16,983.68,782.82
264.900,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3129,915.41,226.68,859.88,227.33,938.22,261.87,959.13,340.06,992.83,610.38,1139.12,429.62,793.90,418.45,911.33,649.65,613.24,620.27,983.68,782.82
264.933,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3125,915.08,226.91,859.56,227.54,937.88,262.03,958.87,340.17,992.81,610.39,1138.87,429.75,793.79,418.58,911.26,649.77,613.17,620.38,983.68,782.82
264.967,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3122,914.63,227.24,859.14,227.85,937.47,262.22,958.55,340.32,992.79,610.39,1138.57,429.91,793.65,418.73,911.16,649.91,613.09,620.52,983.68,782.82
265.000,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3119,914.42,227.42,858.92,228.01,937.21,262.34,958.35,340.40,992.78,610.39,1138.38,430.01,793.56,418.82,911.11,649.99,613.04,620.60,983.68,782.82
265.033,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3116,914.11,227.61,858.63,228.21,936.95,262.46,958.13,340.50,992.76,610.40,1138.18,430.11,793.46,418.92,911.05,650.08,612.98,620.69,983.68,782.82
265.067,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3112,913.74,227.81,858.32,228.39,936.71,262.57,957.95,340.58,992.74,610.40,1138.00,430.21,793.37,419.01,911.00,650.16,612.94,620.76,983.68,782.82
265.100,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3109,913.48,227.93,858.08,228.51,936.47,262.68,957.76,340.66,992.73,610.40,1137.83,430.30,793.28,419.09,910.95,650.23,612.90,620.84,983.68,782.82
265.133,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3104,913.21,228.08,857.83,228.65,936.22,262.79,957.57,340.74,992.71,610.41,1137.65,430.39,793.19,419.18,910.90,650.30,612.85,620.91,983.68,782.82
265.167,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3100,912.88,228.28,857.52,228.85,935.95,262.92,957.35,340.83,992.69,610.41,1137.45,430.49,793.09,419.28,910.85,650.39,612.81,620.99,983.68,782.82
265.200,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3095,912.52,228.46,857.20,229.04,935.70,263.03,957.15,340.92,992.67,610.41,1137.27,430.59,792.99,419.37,910.80,650.47,612.76,621.07,983.68,782.82
265.233,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3089,912.35,228.55,857.04,229.14,935.56,263.09,957.04,340.96,992.66,610.42,1137.18,430.63,792.93,419.41,910.78,650.49,612.75,621.09,983.68,782.82
265.267,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3084,912.33,228.55,857.00,229.16,935.53,263.09,957.01,340.96,992.65,610.42,1137.16,430.64,792.89,419.42,910.79,650.48,612.75,621.08,983.68,782.82
265.300,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3078,912.24,228.66,856.88,229.27,935.36,263.16,956.88,341.01,992.63,610.42,1137.05,430.70,792.82,419.47,910.76,650.52,612.73,621.12,983.68,782.82
265.333,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3071,912.11,228.73,856.75,229.37,935.27,263.19,956.81,341.04,992.62,610.42,1136.99,430.72,792.76,419.50,910.76,650.53,612.72,621.13,983.68,782.82
265.367,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3067,912.09,228.73,856.71,229.37,935.21,263.21,956.76,341.05,992.61,610.43,1136.95,430.74,792.73,419.51,910.75,650.54,612.72,621.14,983.68,782.82
265.400,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3064,911.98,228.78,856.61,229.42,935.12,263.24,956.69,341.08,992.60,610.43,1136.89,430.77,792.69,419.54,910.74,650.55,612.71,621.15,983.68,782.82
265.433,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3062,911.92,228.83,856.56,229.47,935.11,263.24,956.68,341.08,992.59,610.43,1136.89,430.77,792.68,419.54,910.75,650.55,612.71,621.15,983.68,782.82
265.467,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3060,911.84,228.88,856.47,229.56,935.06,263.26,956.64,341.09,992.59,610.43,1136.85,430.79,792.65,419.56,910.74,650.56,612.70,621.16,983.68,782.82
265.500,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3059,911.84,228.87,856.49,229.54,935.11,263.24,956.67,341.07,992.59,610.43,1136.89,430.77,792.67,419.54,910.75,650.54,612.72,621.14,983.68,782.82
265.533,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3058,911.83,228.85,856.50,229.50,935.13,263.22,956.69,341.06,992.59,610.43,1136.91,430.76,792.67,419.53,910.76,650.53,612.72,621.13,983.68,782.82
265.567,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3058,911.73,228.90,856.42,229.53,935.06,263.26,956.64,341.09,992.58,610.43,1136.85,430.78,792.65,419.55,910.74,650.55,612.71,621.15,983.68,782.82
265.600,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3059,911.83,228.82,856.49,229.49,935.10,263.24,956.67,341.08,992.59,610.43,1136.88,430.77,792.66,419.54,910.75,650.54,612.71,621.14,983.68,782.82
265.633,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3059,911.87,228.85,856.50,229.52,935.07,263.25,956.64,341.09,992.59,610.43,1136.86,430.78,792.65,419.55,910.74,650.55,612.71,621.15,983.68,782.82
265.667,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3059,911.90,228.83,856.52,229.52,935.08,263.25,956.65,341.08,992.59,610.43,1136.87,430.78,792.66,419.55,910.75,650.55,612.71,621.15,983.68,782.82
265.700,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3060,911.92,228.81,856.52,229.52,935.05,263.26,956.63,341.09,992.59,610.43,1136.85,430.79,792.65,419.56,910.74,650.56,612.70,621.16,983.68,782.82
265.733,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3061,912.10,228.76,856.66,229.48,935.15,263.22,956.71,341.06,992.59,610.43,1136.92,430.75,792.68,419.52,910.76,650.53,612.72,621.13,983.68,782.82
265.767,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3062,912.04,228.80,856.60,229.55,935.11,263.24,956.68,341.08,992.59,610.43,1136.88,430.77,792.68,419.54,910.75,650.55,612.71,621.15,983.68,782.82
265.800,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3062,912.01,228.83,856.59,229.56,935.12,263.23,956.69,341.07,992.59,610.43,1136.90,430.76,792.68,419.53,910.75,650.54,612.72,621.14,983.68,782.82
265.833,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3062,912.03,228.79,856.61,229.53,935.16,263.21,956.72,341.05,992.59,610.43,1136.93,430.74,792.69,419.52,910.76,650.53,612.72,621.13,983.68,782.82
265.867,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3063,912.15,228.78,856.68,229.53,935.16,263.22,956.71,341.06,992.60,610.43,1136.92,430.75,792.70,419.52,910.76,650.53,612.72,621.13,983.68,782.82
265.900,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3063,912.30,228.77,856.78,229.53,935.21,263.19,956.75,341.04,992.60,610.43,1136.96,430.73,792.71,419.50,910.77,650.51,612.73,621.12,983.68,782.82
265.933,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3062,912.23,228.77,856.73,229.52,935.17,263.21,956.72,341.05,992.59,610.43,1136.93,430.74,792.70,419.52,910.76,650.53,612.72,621.13,983.68,782.82
265.967,cam3,IDLE_ATTENTIVE,CAMERA_LENS,0.3063,912.12,228.78,856.65,229.55,935.16,263.21,956.72,341.06,992.59,610.43,1136.92,430.75,792.70,419.52,910.76,650.53,612.72,621.13,983.68,782.82
